anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2018,0,245136,MOLYMETNOS S.A.,76107905-0,MOLYMETNOS,Otras industrias manufactureras,,Fabricación de productos primarios de metales preciosos y otros metales no ferrosos,C2420,Fabricación de productos primarios de cobre,C242001,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.63376279,-70.69977516,Generador Industrial,,,89155.42,1,Eliminación,3.0,Disposición final,14.0,Monorelleno,"Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13","Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13",19.0,"Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",8.0,Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría,5464301.0,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,633,CIA SIDERURGICA HUACHIPATO S.A.,94637000-2,COMPAÑÍA SIDERÚRGICA HUACHIPATO,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Biobío,Concepción,Talcahuano,8110,-36.75168609,-73.12542139,Generador Industrial,,,88139.0,2,Valorización,7.0,Preparación para reutilización,,,Escorias no tratadas,Escorias no tratadas,10.0,Residuos de procesos térmicos,2.0,Residuos de la industria del hierro y del acero,633.0,COMPAÑÍA SIDERÚRGICA HUACHIPATO,CIA SIDERURGICA HUACHIPATO S.A.,Talcahuano,Biobío,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,5441923,ENEL GENERACION CHILE S.A.,91081000-6,CENTRAL TERMOELECTRICA BOCAMINA U1,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Biobío,Concepción,Coronel,8102,-37.02113521,-73.16567023,Generador Industrial,,,85926.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,EMPRESA NACIONAL DE ELECTRICIDAD S.A.,,,,gi-sinader-2018-ckan.xlsx,False
2018,0,5476253,IRARRAZAVAL SPA,76491688-3,ECO IRARRAZAVAL,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,Alquiler de bienes inmuebles amoblados o con equipos y maquinarias,L681011,Valparaíso,Valparaíso,Viña del Mar,5109,-33.45500042,-70.57325274,Generador Industrial,,,85714.0,2,Valorización,7.0,Preparación para reutilización,,,Tierra y piedras distintas de las especificadas en el código 17 05 03,Tierra y piedras distintas de las especificadas en el código 17 05 03,17.0,Residuos de la construcción y demolición,5.0,"Tierra (incluida la excavada de zonas contaminadas), piedras y lodos de drenaje",,,ACOPIO SANTA LUISA,,,,gi-sinader-2018-ckan.xlsx,False
2018,0,3522,CMPC PULP SPA,96532330-9,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Biobío,Nacimiento,8306,-37.51416427,-72.65059529,Generador Industrial,,,84606.0,2,Valorización,9.0,Recuperación de energía,25.0,Incineración con recuperación de energía,"Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10","Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10",3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,,CMPC CELULOSA PLANTA SANTA FE,,,,gi-sinader-2018-ckan.xlsx,False
2018,0,85823,AES ANDES S A,94272000-9,CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Valparaíso,Valparaíso,Puchuncaví,5105,-32.75255771,-71.47931608,Generador Industrial,,,81676.79,1,Eliminación,3.0,Disposición final,14.0,Monorelleno,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5452309.0,DEPÓSITO DE RISES DE COMBUSTIÓN DEL COMPLEJO TERMOELÉCTRICO VENTANAS DEPÓSITO EL PANGUE,AES ANDES S A,Puchuncaví,Valparaíso,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,5441369,AES ANDES S A,94272000-9,CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Antofagasta,Tocopilla,Tocopilla,2301,-22.09557627,-70.21025147,Generador Industrial,,,80947.98,1,Eliminación,3.0,Disposición final,12.0,Vertedero,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5468238.0,DEPÓSITO DE CENIZAS BARRILES,AES ANDES S A,Tocopilla,Antofagasta,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,5441787,ENGIE ENERGIA CHILE S.A.,88006900-4,CENTRAL TERMICA TOCOPILLA,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Antofagasta,Tocopilla,Tocopilla,2301,-22.09607305,-70.21390995,Generador Industrial,,,78500.0,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5472152.0,VERTEDERO CENIZA Y ESCORIA BARRILES CTT,ENGIE ENERGIA CHILE S.A.,Tocopilla,Antofagasta,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,4803700,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN CHUQUICAMATA,Minería,,"Extracción de piedra, arena y arcilla",B0810,"Extracción de piedra, arena y arcilla",B081000,Antofagasta,El Loa,Calama,2201,-22.31516087,-68.88541746,Generador Industrial,,,72238.0,1,Eliminación,3.0,Disposición final,33.0,Depósito de Seguridad,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,4803700.0,DIVISIÓN CHUQUICAMATA,CORP NACIONAL DEL COBRE DE CHILE,Calama,Antofagasta,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,3146,FAENADORA SAN VICENTE LIMITADA,78483600-2,PLANTA FAENADORA,Otras industrias manufactureras,,Elaboración y conservación de carne,C1010,Elaboración y conservación de carne y productos cárnicos,C101020,Libertador General Bernardo O'Higgins,Cachapoal,San Vicente,6117,-34.42907739,-71.08483575,Generador Industrial,,,71401.26,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,Materiales inadecuados para el consumo o la elaboración,Materiales inadecuados para el consumo o la elaboración,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2.0,"Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",5457981.0,FAENADORA LO MIRANDA,FAENADORA LO MIRANDA LIMITADA,Doñihue,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2018-ckan.xlsx,False
2018,4,860519,NEXANS CHILE S.A,76032263-6,NEXANS CHILE SA,Otras actividades,,Actividades especializadas de diseño,M7410,Actividades de diseño de vestuario,M741001,Metropolitana de Santiago,Santiago,San Miguel,13130,-33.4994316,-70.6499202,Generador Industrial,,,17.03,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,"Cobre, bronce, latón","Cobre, bronce, latón",17.0,Residuos de la construcción y demolición,4.0,Metales (incluidas sus aleaciones),,,,,,,gi-sinader-2018-ckan.xlsx,False
2018,0,2397,CELULOSA ARAUCO Y CONSTITUCION S A,93458000-1,PLANTA ARAUCO,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Arauco,Arauco,8202,-37.20620981,-73.22433337,Generador Industrial,,,68200.04,1,Eliminación,3.0,Disposición final,12.0,Vertedero,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",2397.0,PLANTA ARAUCO,CELULOSA ARAUCO Y CONSTITUCION S A,Arauco,Biobío,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,6638,GUACOLDA ENERGIA SPA,76418918-3,GUACOLDA,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Atacama,Huasco,Huasco,3304,-28.46860974,-71.25437653,Generador Industrial,,,66964.5,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,"Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)","Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5461525.0,DEPOSITO DE CENIZAS GUACOLDA,GUACOLDA ENERGIA SPA,Huasco,Atacama,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,5441785,ENGIE ENERGIA CHILE S.A.,88006900-4,CENTRAL TÉRMICA MEJILLONES,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Antofagasta,Antofagasta,Mejillones,2102,-23.08942523,-70.41189629,Generador Industrial,,,60609.0,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5462674.0,VERTEDERO CENIZA Y ESCORIA CTM,ENGIE ENERGIA CHILE S.A.,Mejillones,Antofagasta,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,5467624,NESTLE CHILE SA,90703000-8,NESTLE CHILE SA FABRICA PURINA,Construcción,,Preparación del terreno,F4312,Preparación del terreno,F431200,Maule,Curicó,Teno,7308,-34.84885269,-71.1266268,Generador Industrial,,,59406.0,2,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2.0,"Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",5465733.0,REPLACAR,RESITER INDUSTRIAL S.A.,Dalcahue,Los Lagos,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,5452863,PAPELES CORDILLERA SPA,96853150-6,"SISTEMA DE TRATAMIENTO SECUNDARIO DE RILES, PLANTA PUENTE ALTO DE PAPELES CORDILLERA S.A.",Otras industrias manufactureras,,Fabricación de bisutería y artículos conexos,C3212,Fabricación de bisutería y artículos conexos,C321200,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.62268768,-70.5702793,Generador Industrial,,,56112.82,2,Valorización,8.0,Reciclaje,27.0,Compostaje,"Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10","Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10",3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",5452173.0,PLANTA COMPOSTAJE SAN FRANCISCO MOSTAZAL,AGROORGANICOS MOSTAZAL LIMITADA,Mostazal,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,4989,ACEROS AZA S.A.,92176000-0,PLANTA COLINA,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Colina,13301,-33.29580495,-70.72876759,Generador Industrial,,,51820.49,2,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,Escorias de horno,Escorias de horno,10.0,Residuos de procesos térmicos,9.0,Residuos de la fundición de piezas férreas,5442680.0,PLANTA HARSCOTILTIL,HARSCO METALS CHILE S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,11643,AGUAS ANDINAS S A,61808000-5,PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS LA FARFANA,"Captación, tratamiento y distribución de agua",,"Captación, tratamiento y distribución de agua",E3600,"Captación, tratamiento y distribución de agua",E360000,Metropolitana de Santiago,Santiago,Maipú,13119,-33.46282942,-70.79609473,Generador Industrial,,,51329.72,1,Eliminación,3.0,Disposición final,14.0,Monorelleno,Lodos del tratamiento de aguas residuales urbanas,Lodos del tratamiento de aguas residuales urbanas,19.0,"Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",8.0,Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría,5452574.0,CENTRO DE GESTION DE BIOSOLIDOS EL RUTAL,AGUAS ANDINAS S A,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,322488,CMPC PULP SPA,96532330-9,CMPC PULP SA PLANTA PACIFICO,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,La Araucanía,Malleco,Collipulli,9202,-37.79134646,-72.47881513,Generador Industrial,,,51146.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",322488.0,CMPC PULP SA PLANTA PACIFICO,CMPC PULP SPA,Collipulli,Araucanía,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,633,CIA SIDERURGICA HUACHIPATO S.A.,94637000-2,COMPAÑÍA SIDERÚRGICA HUACHIPATO,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Biobío,Concepción,Talcahuano,8110,-36.75168609,-73.12542139,Generador Industrial,,,49653.0,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,"Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07","Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07",10.0,Residuos de procesos térmicos,2.0,Residuos de la industria del hierro y del acero,633.0,COMPAÑÍA SIDERÚRGICA HUACHIPATO,CIA SIDERURGICA HUACHIPATO S.A.,Talcahuano,Biobío,Chile,gi-sinader-2018-ckan.xlsx,False
2018,0,5469068,INMOBILIARIA ANYA S.A.,76215606-7,INMOBILIARIA ANYA SA,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,Alquiler de bienes inmuebles amoblados o con equipos y maquinarias,L681011,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.38939391,-70.78058575,Generador Industrial,,,47871.79,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2018-ckan.xlsx,False
