anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2023,,5459477,AMFFAL SPA,78747370-9,AMFFAL,Plantas de tratamiento de aguas servidas,,Evacuación de aguas residuales,E3700,Evacuación y tratamiento de aguas servidas,E370000,Atacama,Copiapó,Copiapó,3101,-27.40900725,-70.28626224,Destinatario Final,,1,1153.06,1,Eliminación,3.0,Disposición final,32.0,Recepción de Lodos en PTAS,,19 08 05 | Lodos del tratamiento de aguas residuales urbanas,,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",,08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría,,,,,,,df-sinader-2023-ckan.csv,False
2023,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.29999884,-71.89999859,Destinatario Final,,1,4.88,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.29999884,-71.89999859,Destinatario Final,,1,6.55,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,,20 01 99 | Otras fracciones no especificadas en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.29999884,-71.89999859,Destinatario Final,,1,18.1,5,Recolección,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales,,17 04 05 | Hierro y acero no galvanizados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.29999884,-71.89999859,Destinatario Final,,1,63.19,5,Recolección,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales,,15 01 04 | Envases metálicos,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5467706,ANGELO AUGUSTO VALENZUELA RODRIGUEZ,15984435-8,AMGELO VALENZUELA RODRUIGUEZ,Comercio mayorista,,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,Ñuble,Punilla,Ñiquén,16303,-36.29999884,-71.89999859,Destinatario Final,,1,151.74,5,Recolección,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales,,20 01 40 | Metales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2023-ckan.csv,False
2023,,534225,AQUAPROTEIN S.A.,76074383-6,AQUAPROTEIN SA,Otras industrias manufactureras,,Elaboración de aceites y grasas de origen vegetal y animal,C1040,Elaboración de aceites y grasas de origen vegetal y animal (excepto elaboración de mantequilla),C104000,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,12301,-53.29065587,-70.38887225,Destinatario Final,,1,233.904,2,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,,02 01 99 | Residuos no especificados en otra categoría,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,,,,,,df-sinader-2023-ckan.csv,False
2023,,534225,AQUAPROTEIN S.A.,76074383-6,AQUAPROTEIN SA,Otras industrias manufactureras,,Elaboración de aceites y grasas de origen vegetal y animal,C1040,Elaboración de aceites y grasas de origen vegetal y animal (excepto elaboración de mantequilla),C104000,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,12301,-53.29065587,-70.38887225,Destinatario Final,,1,1334.35431,2,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,,02 02 02 | Residuos de tejidos de animales,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",,,,,,,df-sinader-2023-ckan.csv,False
2023,,534225,AQUAPROTEIN S.A.,76074383-6,AQUAPROTEIN SA,Otras industrias manufactureras,,Elaboración de aceites y grasas de origen vegetal y animal,C1040,Elaboración de aceites y grasas de origen vegetal y animal (excepto elaboración de mantequilla),C104000,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,12301,-53.29065587,-70.38887225,Destinatario Final,,1,2005.742,2,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,,02 01 02 | Residuos de tejidos de animales,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,,,,,,df-sinader-2023-ckan.csv,False
2023,,534225,AQUAPROTEIN S.A.,76074383-6,AQUAPROTEIN SA,Otras industrias manufactureras,,Elaboración de aceites y grasas de origen vegetal y animal,C1040,Elaboración de aceites y grasas de origen vegetal y animal (excepto elaboración de mantequilla),C104000,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,12301,-53.29065587,-70.38887225,Destinatario Final,,1,14077.534,2,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,,02 02 03 | Materiales inadecuados para el consumo o la elaboración,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5476678,COMPANIA MINERA TECK QUEBRADA BLANCA S.A.,96567040-8,ÁREA PUERTO,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Tarapacá,Iquique,Iquique,1101,-20.77350667,-70.1931161,Destinatario Final,,1,655.07,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479705,ARIDOS MADESAL SPA,76250013-2,Áridos Madesal,Minería,,"Extracción de piedra, arena y arcilla",B0810,"Extracción de piedra, arena y arcilla",B081000,Biobío,Concepción,Penco,8107,-36.76118778,-73.00298073,Destinatario Final,,1,281.83,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,,10 11 05 | Partículas y polvo,,10 | Residuos de procesos térmicos,,11 | Residuos de la fabricación del vidrio y sus derivados,,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479705,ARIDOS MADESAL SPA,76250013-2,Áridos Madesal,Minería,,"Extracción de piedra, arena y arcilla",B0810,"Extracción de piedra, arena y arcilla",B081000,Biobío,Concepción,Penco,8107,-36.76118778,-73.00298073,Destinatario Final,,1,8122.8,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479705,ARIDOS MADESAL SPA,76250013-2,Áridos Madesal,Minería,,"Extracción de piedra, arena y arcilla",B0810,"Extracción de piedra, arena y arcilla",B081000,Biobío,Concepción,Penco,8107,-36.76118778,-73.00298073,Destinatario Final,,1,20538.4,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,,,,,,df-sinader-2023-ckan.csv,False
2023,,1279275,SOC EXPLOTADORA DE ARIDOS ARIMIX LIMITADA,78892390-2,ARIMIX LIMITADA,Minería,,"Extracción de piedra, arena y arcilla",B0810,"Extracción de piedra, arena y arcilla",B081000,Araucanía,Cautín,Villarrica,9120,-39.282015,-72.23078515,Destinatario Final,,1,0.0001,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479812,FORESTAL E INTERMEDIACIONES DEL AGRO LIMITADA,76236166-3,Aserradero San Patricio,Industria de la madera y silvicultura,,Servicios de apoyo a la silvicultura,A0240,Otros servicios de apoyo a la silvicultura n.c.p.,A024009,Los Ríos,Valdivia,Mariquina,14106,-39.53643371,-72.89865637,Destinatario Final,,1,13.2,2,Valorización,,-,,-,,"10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",,10 | Residuos de procesos térmicos,,01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479812,FORESTAL E INTERMEDIACIONES DEL AGRO LIMITADA,76236166-3,Aserradero San Patricio,Industria de la madera y silvicultura,,Servicios de apoyo a la silvicultura,A0240,Otros servicios de apoyo a la silvicultura n.c.p.,A024009,Los Ríos,Valdivia,Mariquina,14106,-39.53643371,-72.89865637,Destinatario Final,,1,499.95,2,Valorización,,-,31.0,Aplicación al Suelo,,10 01 03 | Cenizas volantes de turba y de madera (no tratada),,10 | Residuos de procesos térmicos,,01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479812,FORESTAL E INTERMEDIACIONES DEL AGRO LIMITADA,76236166-3,Aserradero San Patricio,Industria de la madera y silvicultura,,Servicios de apoyo a la silvicultura,A0240,Otros servicios de apoyo a la silvicultura n.c.p.,A024009,Los Ríos,Valdivia,Mariquina,14106,-39.53643371,-72.89865637,Destinatario Final,,1,949.9,2,Valorización,,-,31.0,Aplicación al Suelo,,"10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",,10 | Residuos de procesos térmicos,,01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479812,FORESTAL E INTERMEDIACIONES DEL AGRO LIMITADA,76236166-3,Aserradero San Patricio,Industria de la madera y silvicultura,,Servicios de apoyo a la silvicultura,A0240,Otros servicios de apoyo a la silvicultura n.c.p.,A024009,Los Ríos,Valdivia,Mariquina,14106,-39.53643371,-72.89865637,Destinatario Final,,1,980.46,2,Valorización,,-,31.0,Aplicación al Suelo,,"03 03 11 | Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10",,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479812,FORESTAL E INTERMEDIACIONES DEL AGRO LIMITADA,76236166-3,Aserradero San Patricio,Industria de la madera y silvicultura,,Servicios de apoyo a la silvicultura,A0240,Otros servicios de apoyo a la silvicultura n.c.p.,A024009,Los Ríos,Valdivia,Mariquina,14106,-39.53643371,-72.89865637,Destinatario Final,,1,1054.708,2,Valorización,,-,31.0,Aplicación al Suelo,,"03 03 10 | Desechos de fibras y lodos de fibras, de materiales de carga y de estucado, obtenidos por separación mecánica",,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479812,FORESTAL E INTERMEDIACIONES DEL AGRO LIMITADA,76236166-3,Aserradero San Patricio,Industria de la madera y silvicultura,,Servicios de apoyo a la silvicultura,A0240,Otros servicios de apoyo a la silvicultura n.c.p.,A024009,Los Ríos,Valdivia,Mariquina,14106,-39.53643371,-72.89865637,Destinatario Final,,1,1375.26,2,Valorización,,-,31.0,Aplicación al Suelo,,03 03 01 | Residuos de corteza y madera,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5479812,FORESTAL E INTERMEDIACIONES DEL AGRO LIMITADA,76236166-3,Aserradero San Patricio,Industria de la madera y silvicultura,,Servicios de apoyo a la silvicultura,A0240,Otros servicios de apoyo a la silvicultura n.c.p.,A024009,Los Ríos,Valdivia,Mariquina,14106,-39.53643371,-72.89865637,Destinatario Final,,1,2193.08,2,Valorización,,-,31.0,Aplicación al Suelo,,03 03 99 | Residuos no especificados en otra categoría,,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5480945,"EMPRESA DE VALORIZACIÓN, TRATAMIENTO Y RECICLAJE DE RESIDUOS NO PELIGR",76864799-2,AVDA CIRCUNVALACION,Gestores de residuos,,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,Talca,7101,-35.4256522,-71.6255324,Destinatario Final,,1,1718.5,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5461938,SANDRA MARCELA FORCAEL,8367411-3,AVENIDA GALVARINO 68,Gestores de residuos,,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Biobío,Concepción,Coronel,8102,-36.95456727,-73.14904108,Destinatario Final,,1,191.26,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5465906,JUAN ALEX MUNOZ,12859107-9,AV. ROMERO PC. 88 COLONIA KENNEDY PAINE,Producción agropecuaria,,Cría de ganado bovino y búfalos,A0141,Cría de ganado bovino para la producción de carne o como ganado reproductor,A014102,Metropolitana de Santiago,Maipo,Paine,13404,-33.81256349,-70.73759312,Destinatario Final,,1,0.61,2,Valorización,,-,7.0,Preparación para reutilización,,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5465906,JUAN ALEX MUNOZ,12859107-9,AV. ROMERO PC. 88 COLONIA KENNEDY PAINE,Producción agropecuaria,,Cría de ganado bovino y búfalos,A0141,Cría de ganado bovino para la producción de carne o como ganado reproductor,A014102,Metropolitana de Santiago,Maipo,Paine,13404,-33.81256349,-70.73759312,Destinatario Final,,1,6.66,2,Valorización,,-,,-,,20 01 99 | Otras fracciones no especificadas en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2023-ckan.csv,False
2023,,5465906,JUAN ALEX MUNOZ,12859107-9,AV. ROMERO PC. 88 COLONIA KENNEDY PAINE,Producción agropecuaria,,Cría de ganado bovino y búfalos,A0141,Cría de ganado bovino para la producción de carne o como ganado reproductor,A014102,Metropolitana de Santiago,Maipo,Paine,13404,-33.81256349,-70.73759312,Destinatario Final,,1,7.0,2,Valorización,8.0,Reciclaje,27.0,Compostaje,,02 03 04 | Materiales inadecuados para el consumo o la elaboración,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5465906,JUAN ALEX MUNOZ,12859107-9,AV. ROMERO PC. 88 COLONIA KENNEDY PAINE,Producción agropecuaria,,Cría de ganado bovino y búfalos,A0141,Cría de ganado bovino para la producción de carne o como ganado reproductor,A014102,Metropolitana de Santiago,Maipo,Paine,13404,-33.81256349,-70.73759312,Destinatario Final,,1,7.0,5,Recolección,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos,,02 03 04 | Materiales inadecuados para el consumo o la elaboración,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2023-ckan.csv,False
2023,,5465906,JUAN ALEX MUNOZ,12859107-9,AV. ROMERO PC. 88 COLONIA KENNEDY PAINE,Producción agropecuaria,,Cría de ganado bovino y búfalos,A0141,Cría de ganado bovino para la producción de carne o como ganado reproductor,A014102,Metropolitana de Santiago,Maipo,Paine,13404,-33.81256349,-70.73759312,Destinatario Final,,1,14.0,5,Recolección,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",,02 03 04 | Materiales inadecuados para el consumo o la elaboración,,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2023-ckan.csv,False
